Source,Target,Weight,Sigmoid
8594752,7363211,0,0.5
24395109,4039952,0,0.5
238983,447184,0,0.5
17374588,3149845,2,0.8807970779778823
22137709,18399519,2,0.8807970779778823
22137709,23540628,0,0.5
29677079,17956128,16,0.9999998874648379
24163710,1424470,0,0.5
33585061,27775665,0,0.5
14225208,16185172,2,0.8807970779778823
14225208,17620347,2,0.8807970779778823
17372733,3455070,0,0.5
22447892,858127,0,0.5
10697582,35294259,0,0.5
12970971,30027163,0,0.5
392785,8514,0,0.5
36328728,27148891,0,0.5
32787174,321278,0,0.5
8514,488514,0,0.5
10557109,8966356,0,0.5
32475058,22361331,0,0.5
29473314,15838785,1,0.7310585786300049
15838785,29473314,0,0.5
3089420,931039,0,0.5
21849349,21451305,0,0.5
17458040,7083240,0,0.5
23059575,15045751,0,0.5
28183683,28183758,0,0.5
1210071,2796081,0,0.5
3449583,258750,0,0.5
24560307,3955647,0,0.5
24947768,27388642,0,0.5
32787174,3678731,0,0.5
7223566,931039,0,0.5
2203645,9482875,0,0.5
4128353,16665655,0,0.5
23096959,14125254,0,0.5
21088356,321278,0,0.5
27193779,11061773,0,0.5
15186239,1272666,0,0.5
5715599,6578551,0,0.5
13346571,24560307,0,0.5
764708,21394954,0,0.5
28366058,9461481,0,0.5
465681,28769114,0,0.5
25811020,1390248,1,0.7310585786300049
36519040,35563024,7,0.9990889488055994
15350898,36837280,2,0.8807970779778823
447036,206084,0,0.5
14119537,10066825,0,0.5
24891661,38434858,3,0.9525741268224334
16286131,2203645,2,0.8807970779778823
36817565,35210580,11,0.999983298578152
36420691,714074,0,0.5
20884782,8556864,2,0.8807970779778823
27727916,23096959,0,0.5
1084114,19504824,0,0.5
12146969,20775600,4,0.9820137900379085
12888993,38982731,2,0.8807970779778823
11061773,24560307,1,0.7310585786300049
11778024,32033179,1,0.7310585786300049
24560307,8962829,0,0.5
32655656,23770421,0,0.5
35210580,36817565,1,0.7310585786300049
943149,37559299,2,0.8807970779778823
9934972,6296790,0,0.5
2296970,1283503,0,0.5
15693680,36960321,1,0.7310585786300049
24777832,22878143,0,0.5
11167738,16415622,1,0.7310585786300049
658518,33655518,2,0.8807970779778823
20775600,12146969,4,0.9820137900379085
4875730,8629417,0,0.5
31790386,20929025,1,0.7310585786300049
36960293,36960321,18,0.9999999847700205
26109545,23096959,0,0.5
65252,11980558,0,0.5
33653652,32897150,0,0.5
19387849,14135470,1,0.7310585786300049
29250115,2081289,1,0.7310585786300049
1549395,3195124,0,0.5
11658016,21242339,0,0.5
12590126,28924109,0,0.5
8739960,465681,0,0.5
7691631,36960321,16,0.9999998874648379
17958761,21915931,2,0.8807970779778823
7691631,17053199,0,0.5
10035842,9568894,1,0.7310585786300049
1385122,2081289,0,0.5
29882262,21273155,0,0.5
21273155,29882262,0,0.5
9018691,10851820,1,0.7310585786300049
4468112,206084,0,0.5
2983241,7251076,1,0.7310585786300049
18113139,2081289,1,0.7310585786300049
36960321,15693680,0,0.5
11589713,20580498,1,0.7310585786300049
143580,286516,2,0.8807970779778823
24516568,6248645,4,0.9820137900379085
26805193,19036577,0,0.5
34927706,22737329,2,0.8807970779778823
37219287,2665618,1,0.7310585786300049
20390951,16522983,1,0.7310585786300049
4493652,6804324,0,0.5
14562056,19076737,1,0.7310585786300049
31089468,25104780,0,0.5
34082421,5532320,1,0.7310585786300049
18388099,5710341,0,0.5
8043756,38388440,58,1.0
35573790,34105868,0,0.5
8411137,8432681,3,0.9525741268224334
1520275,614070,0,0.5
16819795,11778024,0,0.5
21357099,3016562,0,0.5
24657821,39211337,61,1.0
35648870,34870728,0,0.5
6059135,6059122,0,0.5
34357801,34340650,0,0.5
2183193,1103054,0,0.5
734934,36683926,2,0.8807970779778823
15355019,11167738,1,0.7310585786300049
184460,735498,0,0.5
29891188,35520634,0,0.5
33112318,16691792,1,0.7310585786300049
9085509,3731016,0,0.5
19716234,22766581,0,0.5
13753636,2055965,0,0.5
12977854,9384267,0,0.5
11344473,27200766,1,0.7310585786300049
2935735,17085014,1,0.7310585786300049
2665618,37462194,0,0.5
35978199,31315021,2,0.8807970779778823
10064545,27788951,2,0.8807970779778823
10064545,27804716,5,0.9933071490757153
10064545,27783162,2,0.8807970779778823
10064545,27828339,3,0.9525741268224334
10064545,25003905,0,0.5
29620400,16241224,0,0.5
22355214,35120039,0,0.5
108278,17303641,0,0.5
11225014,13512328,0,0.5
14120618,35310228,0,0.5
5569059,22355214,0,0.5
11939484,206084,0,0.5
641512,4989235,0,0.5
6093450,263379,1,0.7310585786300049
22641745,24560307,0,0.5
2165383,11935993,0,0.5
4037197,19832415,2,0.8807970779778823
27466453,2750721,1,0.7310585786300049
12915119,488514,1,0.7310585786300049
29137950,31492490,1,0.7310585786300049
22789601,11233996,1,0.7310585786300049
11803168,11855195,2,0.8807970779778823
2014929,1446467,0,0.5
7921466,3606738,0,0.5
1549395,33644564,1,0.7310585786300049
24984705,22873447,1,0.7310585786300049
30292357,1946622,2,0.8807970779778823
7691631,23059575,0,0.5
27089359,7512484,0,0.5
36934428,529502,0,0.5
13617177,12418999,0,0.5
32024077,8962829,0,0.5
20580498,6838921,1,0.7310585786300049
35098176,27788951,0,0.5
17163720,931135,1,0.7310585786300049
10431493,8587669,0,0.5
25185119,14712850,0,0.5
18525395,7530570,0,0.5
26845993,16665655,1,0.7310585786300049
36388645,29028775,0,0.5
36388645,3214406,1,0.7310585786300049
20580498,23272510,2,0.8807970779778823
640534,3659275,1,0.7310585786300049
8962829,19843509,2,0.8807970779778823
12445598,3016562,5,0.9933071490757153
21501000,21500952,11,0.999983298578152
15111821,13124802,2,0.8807970779778823
1217831,23096959,0,0.5
31404632,24560307,0,0.5
28353322,31046054,1,0.7310585786300049
238983,363387,2,0.8807970779778823
143580,12442243,1,0.7310585786300049
30091667,7691631,0,0.5
19323986,13124802,0,0.5
34927908,30388450,1,0.7310585786300049
5532320,34129761,0,0.5
5405654,29028775,0,0.5
21665489,5532320,0,0.5
1451352,8962829,0,0.5
11855007,11855195,2,0.8807970779778823
1801829,8921879,0,0.5
7411076,4095287,0,0.5
9824738,8863313,2,0.8807970779778823
3606738,7921466,1,0.7310585786300049
909933,3314,1,0.7310585786300049
11290232,11225014,0,0.5
2081289,2165383,0,0.5
34007042,39648183,2,0.8807970779778823
16416867,1441734,1,0.7310585786300049
34752262,6093316,0,0.5
3214406,15728293,0,0.5
3342055,321278,1,0.7310585786300049
18188537,7512484,1,0.7310585786300049
37785462,7691631,0,0.5
6287880,2725544,0,0.5
11635422,34105868,1,0.7310585786300049
35563024,24871990,6,0.9975273768433653
17762549,15388290,0,0.5
33354438,6804779,0,0.5
32112284,5532320,0,0.5
29094509,7177096,0,0.5
33052709,4137249,0,0.5
9887009,12359519,0,0.5
34496016,27804716,6,0.9975273768433653
36754446,26235440,1,0.7310585786300049
30840755,10126908,2,0.8807970779778823
17155108,1090311,1,0.7310585786300049
19843509,12716501,0,0.5
3720567,108278,0,0.5
24636789,1090311,4,0.9820137900379085
10064545,32024574,0,0.5
23984796,20785986,0,0.5
15510373,15510233,4,0.9820137900379085
5786856,2310495,0,0.5
36837280,15350898,0,0.5
4669064,873328,0,0.5
38506271,8271291,0,0.5
14430294,39073784,0,0.5
12387090,33653601,0,0.5
32333558,12499251,0,0.5
36535156,22046023,0,0.5
22442668,20653934,2,0.8807970779778823
35563024,36519040,2,0.8807970779778823
206084,4129065,0,0.5
16963741,14241623,0,0.5
28981606,22023776,0,0.5
39586144,3301400,0,0.5
529502,1446467,0,0.5
19076737,9207280,1,0.7310585786300049
19360616,27494663,2,0.8807970779778823
29561893,20929025,3,0.9525741268224334
33147927,3214406,0,0.5
19501047,19076737,0,0.5
22442659,7691631,0,0.5
14216341,13124802,0,0.5
15111821,4254338,0,0.5
747698,167174,0,0.5
15510233,15510373,1,0.7310585786300049
33352201,27051771,1,0.7310585786300049
7994556,24833922,1,0.7310585786300049
25471131,1090311,1,0.7310585786300049
23096959,30325550,1,0.7310585786300049
11980558,65252,0,0.5
31340566,7691631,0,0.5
1507818,35312458,0,0.5
29268051,4128353,0,0.5
31795422,15062869,1,0.7310585786300049
858127,1844194,0,0.5
6838921,20580498,1,0.7310585786300049
20317364,931039,2,0.8807970779778823
7691631,31340566,0,0.5
16665655,26845993,0,0.5
17085014,2935735,0,0.5
2931111,4330620,3,0.9525741268224334
16851127,4025121,0,0.5
11855195,11803168,0,0.5
10908696,1039520,0,0.5
206084,501687,0,0.5
21203040,21388550,0,0.5
24871990,35563024,2,0.8807970779778823
2625205,21273155,1,0.7310585786300049
34935988,12048721,0,0.5
34935988,25837286,0,0.5
34935988,4039952,0,0.5
12359519,9887009,0,0.5
33898786,34429296,0,0.5
21290287,6182775,0,0.5
29097304,27654303,0,0.5
2031640,43371,0,0.5
4723248,1200050,0,0.5
27193779,6498492,0,0.5
206084,3483944,5,0.9933071490757153
36777614,14089735,0,0.5
37852852,3214406,0,0.5
24829371,1103054,0,0.5
11461524,21184808,0,0.5
4723248,16501535,0,0.5
2665618,37219287,0,0.5
15233168,32885727,0,0.5
18045013,1200050,0,0.5
19360616,37093142,0,0.5
5532320,34429296,1,0.7310585786300049
34429296,35520464,0,0.5
19292203,2067253,1,0.7310585786300049
30682536,7691631,2,0.8807970779778823
5568076,5672873,0,0.5
3483944,206084,0,0.5
3731016,9214768,0,0.5
2129739,15062869,0,0.5
36843396,10755256,0,0.5
17386215,34068092,0,0.5
7691631,27494663,3,0.9525741268224334
27200766,25008788,21,0.9999999992417439
14410778,13124802,0,0.5
28430308,6344602,2,0.8807970779778823
23272510,20580498,3,0.9525741268224334
30985840,3314,1,0.7310585786300049
25691817,6094683,1,0.7310585786300049
36960293,28366058,0,0.5
14895592,23404839,1,0.7310585786300049
5108029,5108051,0,0.5
19383624,1390248,2,0.8807970779778823
19816973,15830664,0,0.5
29946971,32774942,0,0.5
7613257,25993378,0,0.5
34757137,24560307,0,0.5
1103054,2183193,0,0.5
25838887,12467623,0,0.5
770744,488514,1,0.7310585786300049
38982731,12888993,1,0.7310585786300049
841835,1446467,0,0.5
34132554,34429296,0,0.5
37931301,4128353,0,0.5
4704710,1460385,0,0.5
26063680,26063644,0,0.5
5801666,1446467,0,0.5
108278,14132156,0,0.5
557980,13527761,0,0.5
29943859,16286131,0,0.5
1211978,9384267,0,0.5
507775,2916712,2,0.8807970779778823
19832415,4037197,3,0.9525741268224334
6762869,1844194,2,0.8807970779778823
26509369,7691631,0,0.5
9061947,481872,1,0.7310585786300049
33653575,658518,0,0.5
286516,143580,0,0.5
13078968,22498444,0,0.5
10270250,11061773,0,0.5
610292,8100172,0,0.5
18399519,29688210,0,0.5
21500952,21501000,3,0.9525741268224334
20235625,6506651,0,0.5
24700171,11730342,0,0.5
33644564,1549395,0,0.5
24829371,35648870,2,0.8807970779778823
16691792,33112318,0,0.5
24560307,16328098,0,0.5
12256376,19716234,0,0.5
31790386,29694418,0,0.5
5532320,34276372,0,0.5
13779937,6604361,0,0.5
10247874,7691631,1,0.7310585786300049
38896202,19018601,0,0.5
36190323,6498492,0,0.5
27729907,27729926,0,0.5
37385246,596892,0,0.5
37385246,997338,0,0.5
16691792,21386310,0,0.5
21386310,16691792,2,0.8807970779778823
25033964,7551773,1,0.7310585786300049
37288886,20580498,0,0.5
37382858,488514,0,0.5
34876145,22736886,0,0.5
20882845,21388550,0,0.5
21216322,4909355,0,0.5
24419942,9996255,0,0.5
18135369,3807749,0,0.5
23165881,41384605,0,0.5
29923031,7357595,2,0.8807970779778823
29298494,6094683,2,0.8807970779778823
23284838,6905963,0,0.5
11187998,15426083,0,0.5
9750588,15901046,0,0.5
29891188,29942808,0,0.5
36895421,33653601,0,0.5
18402447,8629417,1,0.7310585786300049
34122335,3867127,0,0.5
3678731,16665655,0,0.5
24773848,40233846,23,0.9999999998973812
30081813,23096959,1,0.7310585786300049
28627094,22442668,1,0.7310585786300049
33148320,39923176,4,0.9820137900379085
27193779,16386099,0,0.5
18399519,22137709,0,0.5
15241331,501687,0,0.5
32024574,27788951,3,0.9525741268224334
32024574,27804716,8,0.9996646498695336
32024574,14169882,1,0.7310585786300049
32024574,27783162,1,0.7310585786300049
32024574,27828339,1,0.7310585786300049
32024574,25003905,2,0.8807970779778823
734934,27591558,4,0.9820137900379085
734934,36681087,0,0.5
23096959,30081813,0,0.5
17508889,3594497,0,0.5
13347640,363387,2,0.8807970779778823
238986,363387,1,0.7310585786300049
9603889,2540368,0,0.5
41330463,39840932,36,0.9999999999999998
24774658,1362490,0,0.5
24774658,2410676,0,0.5
36960321,36960293,13,0.999997739675702
13347640,238972,1,0.7310585786300049
29215251,10045175,0,0.5
40053602,29891188,0,0.5
30325550,23096959,2,0.8807970779778823
30415285,15510373,0,0.5
5952670,16180304,0,0.5
9244177,30541396,2,0.8807970779778823
4129065,206084,0,0.5
13078968,321278,0,0.5
37232897,18421590,0,0.5
36099221,33148320,1,0.7310585786300049
19097645,2729788,0,0.5
38863124,24560307,0,0.5
31492490,29675401,5,0.9933071490757153
31492490,29137950,9,0.9998766054240137
501326,259691,0,0.5
734934,26884724,3,0.9525741268224334
36831081,10041891,0,0.5
788264,263379,0,0.5
33653601,32897150,2,0.8807970779778823
20580498,26509369,0,0.5
32024077,27828339,2,0.8807970779778823
32024077,27783162,2,0.8807970779778823
9998516,9787757,0,0.5
1142976,2634628,1,0.7310585786300049
119955,168370,0,0.5
38011696,32351642,2,0.8807970779778823
33119347,28627094,2,0.8807970779778823
40508605,40555844,2,0.8807970779778823
19861213,4037197,0,0.5
19407947,12926963,1,0.7310585786300049
23127683,17925227,1,0.7310585786300049
13279839,10391073,0,0.5
566073,34876145,0,0.5
40042361,12450349,0,0.5
8514,27,0,0.5
16831466,8711353,4,0.9820137900379085
27788951,27828339,3,0.9525741268224334
27788951,27783162,6,0.9975273768433653
123299,6884828,2,0.8807970779778823
34538029,34294743,0,0.5
36835663,943149,1,0.7310585786300049
34262857,36883823,1,0.7310585786300049
23594674,19390712,2,0.8807970779778823
27420524,20882845,0,0.5
11796974,1424470,0,0.5
4635510,3638964,0,0.5
400664,11545928,0,0.5
16469697,10908696,1,0.7310585786300049
41269908,14089735,0,0.5
33745687,33746310,1,0.7310585786300049
238972,168370,0,0.5
247278,5577220,0,0.5
22767401,2649031,1,0.7310585786300049
20653934,26509369,0,0.5
13410867,597879,0,0.5
8962829,2476855,0,0.5
18708438,41607866,0,0.5
11545928,34876145,1,0.7310585786300049
29623856,5532320,0,0.5
35243730,34294743,0,0.5
9500075,18830277,0,0.5
28404361,1181927,2,0.8807970779778823
40518025,40555844,0,0.5
3629537,206084,2,0.8807970779778823
27591558,26884724,0,0.5
37584261,29946971,1,0.7310585786300049
16165969,11939484,0,0.5
658518,33653652,2,0.8807970779778823
5672873,5568076,1,0.7310585786300049
4106792,8730949,0,0.5
1797133,8514,1,0.7310585786300049
6659004,6607925,2,0.8807970779778823
18248068,8514,1,0.7310585786300049
19504824,1267320,0,0.5
24636787,25312459,0,0.5
24636787,25312483,0,0.5
2195723,5298790,0,0.5
34138622,33653601,1,0.7310585786300049
12785038,6452529,0,0.5
23574897,3449635,1,0.7310585786300049
11742728,481872,2,0.8807970779778823
33822149,30325550,1,0.7310585786300049
11589713,15045751,0,0.5
18402447,16286131,0,0.5
40508605,40213252,0,0.5
26516210,28283593,16,0.9999998874648379
3342055,4090287,0,0.5
16557964,16557832,2,0.8807970779778823
5710341,15495333,0,0.5
39003227,2351384,1,0.7310585786300049
33653601,33655518,0,0.5
18430752,16607898,0,0.5
25993378,26229585,0,0.5
35969237,15045751,2,0.8807970779778823
36895421,32897150,1,0.7310585786300049
15508537,7691631,0,0.5
3678731,321278,0,0.5
1385122,1446467,0,0.5
22844223,30041889,0,0.5
16831760,203666,2,0.8807970779778823
33148320,38126184,2,0.8807970779778823
23770421,33791453,2,0.8807970779778823
36883823,34262857,1,0.7310585786300049
16241224,25126616,0,0.5
22737329,34927706,2,0.8807970779778823
658518,34138622,2,0.8807970779778823
23652126,1695405,0,0.5
17372733,18997610,0,0.5
19149794,23229746,0,0.5
10697582,18460320,0,0.5
24829371,34870728,2,0.8807970779778823
26181278,19483273,0,0.5
26181278,20343475,0,0.5
11939484,15778059,0,0.5
38386462,11061773,0,0.5
1301745,1632976,1,0.7310585786300049
40225364,21233191,1,0.7310585786300049
25891160,19872456,0,0.5
25891160,15062869,0,0.5
25891160,18840003,0,0.5
6804779,13527761,0,0.5
38760297,7994556,0,0.5
2835111,37489525,1,0.7310585786300049
1181927,14981376,0,0.5
400664,34876145,1,0.7310585786300049
11935993,2165383,1,0.7310585786300049
2729788,17157565,2,0.8807970779778823
481872,4056288,0,0.5
29915977,4723248,0,0.5
13911118,6804324,0,0.5
41162747,25126616,0,0.5
27729926,27729907,2,0.8807970779778823
6729631,39640909,1,0.7310585786300049
2006302,720294,5,0.9933071490757153
40212760,17528018,2,0.8807970779778823
32102712,13221727,0,0.5
10579297,39577429,0,0.5
22736562,16286131,1,0.7310585786300049
32485326,34927706,0,0.5
33354438,13753636,2,0.8807970779778823
31046054,37093142,2,0.8807970779778823
3910945,7223566,0,0.5
37079565,27713859,0,0.5
16386099,34876145,1,0.7310585786300049
21347346,29675401,1,0.7310585786300049
30565487,23096959,0,0.5
32033179,11778024,0,0.5
7363211,3370128,0,0.5
32351642,38011696,0,0.5
15045751,10247874,0,0.5
40555844,40508605,4,0.9820137900379085
36859528,21386310,0,0.5
27591558,734934,2,0.8807970779778823
28223616,21413198,0,0.5
521583,18863040,0,0.5
18863040,521583,0,0.5
27,168370,0,0.5
39643904,21641241,0,0.5
40880507,7896002,2,0.8807970779778823
3807749,3812481,0,0.5
39640909,6729631,2,0.8807970779778823
17372733,19390712,1,0.7310585786300049
27072955,16008423,0,0.5
39266291,38133364,0,0.5
39492526,11061773,0,0.5
10908696,16469697,0,0.5
22719188,1283503,0,0.5
1801829,22767401,0,0.5
25476007,14089735,0,0.5
13221727,15884459,0,0.5
13599100,5532320,1,0.7310585786300049
13421878,4597760,0,0.5
1090311,25312459,1,0.7310585786300049
12467623,7691631,0,0.5
734934,28568087,1,0.7310585786300049
34927706,22737333,4,0.9820137900379085
11778024,11061773,0,0.5
21167090,14089735,2,0.8807970779778823
10320928,37291353,0,0.5
9568894,34138622,0,0.5
22974806,30541396,0,0.5
22974806,9244177,0,0.5
21291185,2698821,0,0.5
22737333,34927706,2,0.8807970779778823
11688522,34855687,2,0.8807970779778823
16203458,35786536,0,0.5
23215103,11167738,1,0.7310585786300049
17417350,34294743,0,0.5
2552682,4597760,0,0.5
4597815,4597760,0,0.5
4514536,4597760,0,0.5
4046291,4056288,0,0.5
21942491,39009740,2,0.8807970779778823
5853229,931135,0,0.5
14211461,11939484,0,0.5
10064545,8962829,0,0.5
14712850,17089728,0,0.5
5532320,34355781,2,0.8807970779778823
16501535,34876145,0,0.5
2081289,34693515,2,0.8807970779778823
1801829,14089735,2,0.8807970779778823
18891741,37489525,0,0.5
22737337,22737333,0,0.5
2649031,22767401,0,0.5
12708085,15901046,0,0.5
9174191,507775,2,0.8807970779778823
34105868,10697582,0,0.5
26291234,32823958,1,0.7310585786300049
22442668,36960293,0,0.5
2932773,1446467,0,0.5
33655518,33655535,0,0.5
30683413,26505295,0,0.5
13127985,1200050,0,0.5
33746310,33745687,0,0.5
26316966,3122202,0,0.5
658518,14993021,0,0.5
21915931,17958761,2,0.8807970779778823
15404425,10391073,0,0.5
38276094,20580498,0,0.5
33689746,14993021,0,0.5
14993021,33689746,0,0.5
32432966,32356253,0,0.5
36683926,734934,1,0.7310585786300049
10391073,15404425,0,0.5
10391073,1431547,0,0.5
3758878,5476048,0,0.5
14993021,1385122,1,0.7310585786300049
10175031,3594497,0,0.5
39659730,106310,0,0.5
39009740,19745004,1,0.7310585786300049
1695405,23652126,0,0.5
27193779,22736886,2,0.8807970779778823
33457642,25126616,0,0.5
7691631,10247874,0,0.5
28568087,734934,0,0.5
22285649,3301400,0,0.5
36883823,11061773,0,0.5
34262857,11061773,0,0.5
460078,12169108,0,0.5
23674901,23674586,0,0.5
2138392,3565779,0,0.5
18196184,12256376,0,0.5
23384500,23146519,1,0.7310585786300049
1020639,9120498,1,0.7310585786300049
1489635,27790033,0,0.5
28182521,19939216,0,0.5
10985948,7467217,0,0.5
27931142,27783162,0,0.5
27931142,27828339,0,0.5
27931142,14169882,3,0.9525741268224334
27931142,25003905,1,0.7310585786300049
869754,19994257,1,0.7310585786300049
17303641,488514,0,0.5
14430294,14132156,0,0.5
27193779,10187082,0,0.5
6358188,12418525,0,0.5
3195124,588600,1,0.7310585786300049
2897853,14211461,0,0.5
21244714,1362490,0,0.5
33653601,36895421,1,0.7310585786300049
12256376,30084005,0,0.5
19745004,997338,0,0.5
488514,8514,2,0.8807970779778823
11344473,25008788,1,0.7310585786300049
1390248,206084,0,0.5
23168206,5710341,0,0.5
40254610,203666,0,0.5
19272315,27452807,0,0.5
10247874,22642120,0,0.5
15045751,22642120,0,0.5
15901046,9750588,0,0.5
12450349,596892,0,0.5
37301843,36747447,0,0.5
38273403,36747447,0,0.5
1748738,8514,0,0.5
9467421,1200050,0,0.5
23937466,10041891,0,0.5
24894868,1090311,1,0.7310585786300049
24474126,10247874,0,0.5
11796974,27828339,1,0.7310585786300049
11796974,27783162,1,0.7310585786300049
23116127,36898319,0,0.5
36898319,23116127,0,0.5
36789116,16752620,1,0.7310585786300049
37154906,3638964,0,0.5
6884828,123299,0,0.5
17645158,9393759,0,0.5
17528018,40212760,4,0.9820137900379085
39178161,28796010,0,0.5
9325315,8715146,2,0.8807970779778823
1390248,481872,0,0.5
20329783,8576730,0,0.5
14204295,9580168,0,0.5
2743221,34876145,4,0.9820137900379085
26750407,19872456,0,0.5
895341,24829371,0,0.5
28611747,39164702,0,0.5
17448603,34876145,0,0.5
19721399,25179529,0,0.5
7251076,2983241,0,0.5
1385122,4704710,0,0.5
29925961,7691631,2,0.8807970779778823
3080613,11002815,1,0.7310585786300049
39909775,40924266,0,0.5
25218097,14119537,0,0.5
27804716,27828339,2,0.8807970779778823
38696867,29268051,0,0.5
34739117,37489525,0,0.5
841835,15830664,1,0.7310585786300049
39164702,1844194,1,0.7310585786300049
11061773,38386462,0,0.5
4585757,2510503,0,0.5
20391375,16394957,1,0.7310585786300049
41516944,34757137,0,0.5
23403252,36463352,1,0.7310585786300049
36463352,23403252,3,0.9525741268224334
18997610,19390712,0,0.5
23384500,26567881,0,0.5
35229527,25312483,0,0.5
23623214,14145700,0,0.5
32486256,7691631,0,0.5
39994294,34315331,0,0.5
18421590,37232897,0,0.5
21641241,39643904,0,0.5
27729907,11225014,0,0.5
35452812,29028775,0,0.5
7827564,42929964,5,0.9933071490757153
2067253,19292203,0,0.5
19133426,19014728,0,0.5
757363,167174,0,0.5
12756992,5108029,0,0.5
7639232,6094683,0,0.5
7994556,26931359,1,0.7310585786300049
11290232,23096959,0,0.5
15510233,15510254,2,0.8807970779778823
36960293,15693680,0,0.5
22527161,1725199,1,0.7310585786300049
8941695,658518,0,0.5
42364482,32024574,1,0.7310585786300049
9325315,321278,2,0.8807970779778823
27494663,22642120,0,0.5
16243570,65252,0,0.5
1460385,28710753,0,0.5
6248645,28710753,0,0.5
10033465,7045004,0,0.5
38711355,27804716,16,0.9999998874648379
19753195,15778981,0,0.5
34725861,42031158,0,0.5
28221116,1549991,3,0.9525741268224334
919161,30358412,13,0.999997739675702
1549991,28221116,2,0.8807970779778823
40804661,22355214,0,0.5
22355214,40804661,1,0.7310585786300049
33653617,32897150,0,0.5
21641241,23096959,0,0.5
5108051,12756992,3,0.9525741268224334
11780463,4365205,0,0.5
19508798,1607357,0,0.5
21060126,6093316,0,0.5
417389,132108,0,0.5
132108,417389,1,0.7310585786300049
3342055,34876145,1,0.7310585786300049
33002637,34262606,0,0.5
29478506,34262606,0,0.5
34262606,29478506,0,0.5
14089735,2672652,0,0.5
42292249,8634788,0,0.5
21049071,31267813,0,0.5
13591023,7470534,0,0.5
3449635,986551,0,0.5
36371959,16180517,0,0.5
3035586,1446467,0,0.5
33054090,38187960,0,0.5
27729926,1064563,4,0.9820137900379085
30388450,4176043,1,0.7310585786300049
2151913,2996011,1,0.7310585786300049
35563024,41826844,0,0.5
32273268,8594752,0,0.5
21233191,32023078,0,0.5
32023078,21233191,0,0.5
39073784,1440272,0,0.5
39073784,14430294,2,0.8807970779778823
19360616,36960321,1,0.7310585786300049
14445965,11921791,0,0.5
29663916,16522983,1,0.7310585786300049
29663916,13429048,0,0.5
16415622,28062827,0,0.5
38307428,40508605,0,0.5
34495913,34007042,0,0.5
895341,6235174,0,0.5
20724,24571366,1,0.7310585786300049
24571366,20724,0,0.5
5625,8514,0,0.5
5625,106995,0,0.5
20460946,321278,0,0.5
8715146,321278,2,0.8807970779778823
206084,20580498,0,0.5
781028,24560307,0,0.5
18198033,2296970,0,0.5
25008788,11344473,0,0.5
13695735,20092180,0,0.5
36900260,26509369,2,0.8807970779778823
20919966,20919134,1,0.7310585786300049
28687186,29097304,0,0.5
24560307,29028775,1,0.7310585786300049
7691631,23404839,0,0.5
42742748,34495913,0,0.5
5731348,11403699,3,0.9525741268224334
3885202,30776365,0,0.5
20312497,32023078,0,0.5
29943859,8629417,0,0.5
29410246,714074,0,0.5
34275039,33898786,0,0.5
14186284,597879,0,0.5
41642019,27776551,1,0.7310585786300049
31873557,15728293,0,0.5
27783162,27788951,1,0.7310585786300049
22023776,23499637,0,0.5
7691631,37093142,0,0.5
36960293,39969450,3,0.9525741268224334
42245715,6498492,0,0.5
31524768,321278,0,0.5
24132515,23899906,0,0.5
20460946,8715146,0,0.5
15653572,8049897,0,0.5
20580498,40686014,4,0.9820137900379085
5710341,9986619,0,0.5
2304599,8514,0,0.5
42546102,5312648,0,0.5
23620005,37489525,0,0.5
25312483,35229527,0,0.5
8039659,865412,0,0.5
30921526,31315021,1,0.7310585786300049
3877327,17761383,0,0.5
15382297,18802640,0,0.5
16924500,2968000,0,0.5
11391151,33653601,2,0.8807970779778823
11379921,21172715,1,0.7310585786300049
8043756,10256919,0,0.5
28611747,33389183,0,0.5
2183193,33015583,0,0.5
17132838,16191201,2,0.8807970779778823
18193978,26820798,0,0.5
5312648,15884459,1,0.7310585786300049
206084,27555776,0,0.5
7045004,10033465,0,0.5
2351384,39003227,1,0.7310585786300049
19994257,31404980,0,0.5
27494663,10247874,0,0.5
24468283,11344473,0,0.5
29629333,31046054,2,0.8807970779778823
11450181,481872,0,0.5
16557832,16557964,0,0.5
23492806,34876145,0,0.5
23591918,34876145,0,0.5
33689104,34546968,0,0.5
33653601,11391151,0,0.5
29941153,29941222,0,0.5
29941222,29941153,0,0.5
39156591,20580498,0,0.5
24067383,931135,0,0.5
39105347,27549019,0,0.5
20882583,19745004,2,0.8807970779778823
41826844,24871990,0,0.5
32475785,24871990,0,0.5
23059575,31046054,0,0.5
6838921,33822149,0,0.5
35517126,11289812,3,0.9525741268224334
26509179,23096959,1,0.7310585786300049
17620347,21449162,0,0.5
11778024,26191912,0,0.5
27442967,23831045,0,0.5
3149845,24612415,0,0.5
31436996,13739356,0,0.5
10533455,929845,0,0.5
30415285,29688210,0,0.5
32897150,33653575,2,0.8807970779778823
6838921,7691631,0,0.5
6687522,206084,1,0.7310585786300049
23570030,41092776,1,0.7310585786300049
6670942,6780767,1,0.7310585786300049
19843509,14169882,0,0.5
31267813,12048721,0,0.5
20343475,18446225,0,0.5
4723248,34876145,0,0.5
19872456,39316027,2,0.8807970779778823
8486799,3757512,0,0.5
21337107,22684655,0,0.5
30565487,22883982,0,0.5
5254650,25312483,0,0.5
1811965,10664,0,0.5
26950457,9750588,0,0.5
4279682,321278,1,0.7310585786300049
38101769,27788951,2,0.8807970779778823
